"Protein.Accession","Gene.Names","Protein.Annotation","X0h.a","X0h.b","X2h.a","X2h.b","X8h.a","X8h.b","X16h.a","X16h.b"
"sp|Q9QUM4|SLAF1_MOUSE","Slamf1","Signaling lymphocytic activation molecule OS=Mus musculus GN=Slamf1 PE=1 SV=1",31079.5,34478.8,40764.2,41137.7,142798.2,115472.4,180255.7,187066.5
"sp|P97440|SLBP_MOUSE","Slbp","Histone RNA hairpin-binding protein OS=Mus musculus GN=Slbp PE=1 SV=1",13250.4,13784.4,13126.6,16545.8,27998.6,24264.2,40183.4,41358
"sp|P55012|S12A2_MOUSE","Slc12a2","Solute carrier family 12 member 2 OS=Mus musculus GN=Slc12a2 PE=1 SV=2",28189.6,29220.2,28541.4,26650,46655.2,43893.7,78317.6,80166.4
"sp|P53986|MOT1_MOUSE","Slc16a1","Monocarboxylate transporter 1 OS=Mus musculus GN=Slc16a1 PE=1 SV=1",66910.6,64627,62881.3,65576.5,131235.9,117269.4,193213.4,205345
"sp|Q3U9N9|MOT10_MOUSE","Slc16a10","Monocarboxylate transporter 10 OS=Mus musculus GN=Slc16a10 PE=1 SV=1",22548.9,22334.5,19947.9,22324.8,27306.7,23784.6,47198.4,46303.5
"sp|P41438|S19A1_MOUSE","Slc19a1","Folate transporter 1 OS=Mus musculus GN=Slc19a1 PE=1 SV=1",6581.1,6934.3,6679.5,6148,11737.9,10876.9,22804.4,22404.1
"sp|P51912|AAAT_MOUSE","Slc1a5","Neutral amino acid transporter B(0) OS=Mus musculus GN=Slc1a5 PE=1 SV=2",29023.5,29207.5,31016.2,28963.2,82476.4,69620.2,142535.3,134412
"tr|Q9ESU7|Q9ESU7_MOUSE","Slc1a5","Amino acid transporter OS=Mus musculus GN=Slc1a5 PE=1 SV=1",31183.2,32868,32683.4,32600.6,84180.5,73615,143834.3,136112.1
"sp|Q9EPR4|S23A2_MOUSE","Slc23a2","Solute carrier family 23 member 2 OS=Mus musculus GN=Slc23a2 PE=1 SV=2",13898.9,12599.9,11550.6,10930.1,20471.5,21103.5,31316.5,28110
"sp|Q8R0Z5|MFRN2_MOUSE","Slc25a28","Mitoferrin-2 OS=Mus musculus GN=Slc25a28 PE=2 SV=1",3625.1,3992.5,5188.8,4789.8,4626.6,4286.1,7002.3,5989.6
"sp|Q8BMG8|MFTC_MOUSE","Slc25a32","Mitochondrial folate transporter/carrier OS=Mus musculus GN=Slc25a32 PE=2 SV=1",35582,37404.6,39243.6,36672.4,49904.1,44796,59613,59818.8
"sp|Q3TZX3|S2533_MOUSE","Slc25a33","Solute carrier family 25 member 33 OS=Mus musculus GN=Slc25a33 PE=2 SV=1",9328.5,7961.4,8068.5,8123.8,12506.9,11843.2,18343,18620.9
"sp|Q920G8|MFRN1_MOUSE","Slc25a37","Mitoferrin-1 OS=Mus musculus GN=Slc25a37 PE=1 SV=1",13360,13813.6,13682.3,14134.9,20352.9,18645.9,26723.4,25612.5
"sp|Q9JIM1|S29A1_MOUSE","Slc29a1","Equilibrative nucleoside transporter 1 OS=Mus musculus GN=Slc29a1 PE=1 SV=3",32876.5,34159.3,36378.2,39634.5,68312.2,61317.9,102758.1,98630.8
"sp|Q9JIM1-2|S29A1_MOUSE","Slc29a1","Isoform 2 of Equilibrative nucleoside transporter 1 OS=Mus musculus GN=Slc29a1",32689.9,33581.7,32236.4,36875.7,68426.9,61012.2,105030,102151.5
"tr|E9Q503|E9Q503_MOUSE","Slc29a1","Equilibrative nucleoside transporter 1 (Fragment) OS=Mus musculus GN=Slc29a1 PE=4 SV=1",25148.3,24706.4,25771.7,30584.9,46750.5,41405.4,73445.9,70985.2
"sp|Q61672|S29A2_MOUSE","Slc29a2","Equilibrative nucleoside transporter 2 OS=Mus musculus GN=Slc29a2 PE=1 SV=2",7535.4,8347.2,8350.8,7432.6,18889.9,14283.5,43323.7,41006.2
"sp|P17809|GTR1_MOUSE","Slc2a1","Solute carrier family 2, facilitated glucose transporter member 1 OS=Mus musculus GN=Slc2a1 PE=1 SV=4",35603.8,37101,34363.6,37570.7,46085,44732.7,57687.4,63716.8
"sp|Q8K211|COPT1_MOUSE","Slc31a1","High affinity copper uptake protein 1 OS=Mus musculus GN=Slc31a1 PE=2 SV=1",9255.5,10556,9595.2,10932,13274.6,14063.2,19305.3,18932.6
"sp|Q91ZN5|S35B2_MOUSE","Slc35b2","Adenosine 3'-phospho 5'-phosphosulfate transporter 1 OS=Mus musculus GN=Slc35b2 PE=2 SV=1",30033,31937.3,27962.1,25840.4,34874.7,33934.3,52285.4,52387.5
"sp|Q7TML3|S35F2_MOUSE","Slc35f2","Solute carrier family 35 member F2 OS=Mus musculus GN=Slc35f2 PE=2 SV=2",10813.2,11376.7,9838.5,9930.2,17592.1,16390.5,25282.2,25856.7
"sp|Q8K2P7|S38A1_MOUSE","Slc38a1","Sodium-coupled neutral amino acid transporter 1 OS=Mus musculus GN=Slc38a1 PE=1 SV=1",38766.5,39521.5,44179.8,43072.9,77743.3,67476.6,86508.3,94605.8
"sp|Q5I012|S38AA_MOUSE","Slc38a10","Putative sodium-coupled neutral amino acid transporter 10 OS=Mus musculus GN=Slc38a10 PE=2 SV=2",27588.6,28176.9,28122.2,28308.2,35770,35176.8,44343.1,44237.6
"sp|Q8CFE6|S38A2_MOUSE","Slc38a2","Sodium-coupled neutral amino acid transporter 2 OS=Mus musculus GN=Slc38a2 PE=1 SV=1",45391.9,40911.7,45461.8,46956.6,76254.2,73480.1,83040.3,87901.7
"sp|Q6P5F6|S39AA_MOUSE","Slc39a10","Zinc transporter ZIP10 OS=Mus musculus GN=Slc39a10 PE=1 SV=1",35779.2,35964.5,35229.2,32518.9,48861.3,45346.7,62049.8,58920.6
"sp|Q8C145|S39A6_MOUSE","Slc39a6","Zinc transporter ZIP6 OS=Mus musculus GN=Slc39a6 PE=1 SV=1",29471.6,30740.6,22592.4,25102.1,50851.4,45348.1,57970.8,58420.8
"sp|P10852|4F2_MOUSE","Slc3a2","4F2 cell-surface antigen heavy chain OS=Mus musculus GN=Slc3a2 PE=1 SV=1",88913.3,87563.4,103295.5,95997.8,190391.9,170692.5,244879.1,257038.1
"sp|Q8BTY2|S4A7_MOUSE","Slc4a7","Sodium bicarbonate cotransporter 3 OS=Mus musculus GN=Slc4a7 PE=1 SV=2",21878.1,23671.4,21795.3,22079.5,39242.5,34603.9,50592.8,53208.8
"sp|Q5U4D8|SC5A6_MOUSE","Slc5a6","Sodium-dependent multivitamin transporter OS=Mus musculus GN=Slc5a6 PE=1 SV=2",11952.4,11954.8,11165.1,12381.3,27565.5,22164.1,37614.3,36644.8
"sp|O35316|SC6A6_MOUSE","Slc6a6","Sodium- and chloride-dependent taurine transporter OS=Mus musculus GN=Slc6a6 PE=1 SV=2",16384.2,15788.9,17099,15430.3,33283.9,31209.5,74695.7,73792
"sp|Q09143|CTR1_MOUSE","Slc7a1","High affinity cationic amino acid transporter 1 OS=Mus musculus GN=Slc7a1 PE=1 SV=1",53009.3,51254.9,55014.2,54852.8,134785.2,114010.5,164634.4,167519.1
"sp|Q9Z127|LAT1_MOUSE","Slc7a5","Large neutral amino acids transporter small subunit 1 OS=Mus musculus GN=Slc7a5 PE=1 SV=2",52021.6,52959.2,56602.3,57934.9,109269.7,93524.9,137722.6,142794.7
"sp|Q7TPE5|S7A6O_MOUSE","Slc7a6os","Probable RNA polymerase II nuclear localization protein SLC7A6OS OS=Mus musculus GN=Slc7a6os PE=1 SV=1",43791.2,43301.3,50503.7,43888.7,79136,67316.7,101461.4,105956.5
"tr|Q9Z0I6|Q9Z0I6_MOUSE","Slfn2","Protein Slfn2 OS=Mus musculus GN=Slfn2 PE=2 SV=1",62189.9,61664,53046.5,49414.8,156673.4,143399.1,224924.9,221664.8
"sp|Q9CYY7|SLMO2_MOUSE","Slmo2","Protein slowmo homolog 2 OS=Mus musculus GN=Slmo2 PE=2 SV=2",24770.2,27440.9,31005.9,26171.4,43510.6,41369.5,50644.9,48606.2
"sp|Q04692|SMRCD_MOUSE","Smarcad1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 OS=Mus musculus GN=Smarcad1 PE=1 SV=2",56060.2,55125,58411.3,55242.2,75409.9,71317.8,97069.6,95943.9
"sp|Q8C1Q6|SMIM4_MOUSE","Smim4","Small integral membrane protein 4 OS=Mus musculus GN=Smim4 PE=3 SV=2",10954.3,12260.9,10683.5,13535.4,11830.8,12452.1,22863.1,23014.2
"sp|P97801|SMN_MOUSE","Smn1","Survival motor neuron protein OS=Mus musculus GN=Smn1 PE=1 SV=1",31648.7,30875.8,26183.3,27297.1,41779.2,39250,70008.4,73736.9
"sp|Q8R5A0|SMYD2_MOUSE","Smyd2","N-lysine methyltransferase SMYD2 OS=Mus musculus GN=Smyd2 PE=1 SV=1",41466.1,42803.6,42001.8,42139,55436.7,52283.4,86983,91598.7
"sp|Q9CWR2|SMYD3_MOUSE","Smyd3","Histone-lysine N-methyltransferase SMYD3 OS=Mus musculus GN=Smyd3 PE=2 SV=1",66964.8,68677.8,65705.9,65325.8,78708.4,77062.3,111706,109374.2
"sp|Q3TYX3|SMYD5_MOUSE","Smyd5","SET and MYND domain-containing protein 5 OS=Mus musculus GN=Smyd5 PE=2 SV=2",82907.4,77359.6,90007.4,77354.4,99768.5,94164,139158.2,148363.7
"sp|Q91XA5|SNPC2_MOUSE","Snapc2","snRNA-activating protein complex subunit 2 OS=Mus musculus GN=Snapc2 PE=2 SV=1",23952.1,23622.2,20281,23343.1,29666.7,27897.1,37593.9,37533.2
"sp|Q78PY7|SND1_MOUSE","Snd1","Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus GN=Snd1 PE=1 SV=1",151633.3,147982,128058.8,149878.8,190575.1,183472.4,259062.4,263742.6
"sp|P62315|SMD1_MOUSE","Snrpd1","Small nuclear ribonucleoprotein Sm D1 OS=Mus musculus GN=Snrpd1 PE=2 SV=1",32233.4,34346.5,40061.6,31731.4,48380.7,49044.7,78077.8,61398.2
"sp|Q8C080|SNX16_MOUSE","Snx16","Sorting nexin-16 OS=Mus musculus GN=Snx16 PE=1 SV=2",12111.8,13428.7,13967.9,10933.4,14790.3,14317.8,23309.5,23300.6
"sp|O70492|SNX3_MOUSE","Snx3","Sorting nexin-3 OS=Mus musculus GN=Snx3 PE=1 SV=3",111920.5,115860.3,109834.7,106876,129139.9,135166.8,178159.6,188521.9
"tr|Q78ZM0|Q78ZM0_MOUSE","Snx3","Sorting nexin 3 OS=Mus musculus GN=Snx3 PE=1 SV=1",112706.3,116833.5,108527.1,108283.3,130269.1,135828.4,178347.7,188798.4
"sp|Q91VH2|SNX9_MOUSE","Snx9","Sorting nexin-9 OS=Mus musculus GN=Snx9 PE=1 SV=1",27187.5,27966.1,30546.9,28745.9,32244.3,31653.2,55767.3,55623.9
"sp|Q3UMC0|SPAT5_MOUSE","Spata5","Spermatogenesis-associated protein 5 OS=Mus musculus GN=Spata5 PE=1 SV=2",97966.9,95760.1,72206.5,93050.8,130992.8,121313.2,191439.5,199979.5
"sp|Q62504|MINT_MOUSE","Spen","Msx2-interacting protein OS=Mus musculus GN=Spen PE=1 SV=2",65468.5,64911.7,37151.4,58515,74205.5,73239.4,90911.1,92640.2
"sp|Q9CQC8|SPG21_MOUSE","Spg21","Maspardin OS=Mus musculus GN=Spg21 PE=1 SV=1",54150.3,55368,60202.1,56525.9,76907.4,73556.6,92133.5,92799.2
"sp|Q8K1L2|SPIN4_MOUSE","Spin4","Spindlin-4 OS=Mus musculus GN=Spin4 PE=2 SV=1",5456.8,6917.7,5625.8,6567.8,10674.3,9085.7,15179.9,15217.8
"sp|Q9QXV9|SPY1_MOUSE","Spry1","Protein sprouty homolog 1 OS=Mus musculus GN=Spry1 PE=2 SV=1",2463.9,2694.9,2836.2,2354.5,20328.6,16559.2,35139.9,33784.8
"sp|O35704|SPTC1_MOUSE","Sptlc1","Serine palmitoyltransferase 1 OS=Mus musculus GN=Sptlc1 PE=2 SV=2",46592.6,42816.8,48343,44692.4,63761.7,60799.6,72438.4,77875.8
"sp|P52019|ERG1_MOUSE","Sqle","Squalene monooxygenase OS=Mus musculus GN=Sqle PE=2 SV=1",35866.2,35508.3,31769.3,31931.5,58591.5,58218.6,80998.6,78814.9
"sp|Q64337|SQSTM_MOUSE","Sqstm1","Sequestosome-1 OS=Mus musculus GN=Sqstm1 PE=1 SV=1",8047.4,8221.6,9061.8,7840.5,11028.4,10616.4,14886.2,14113.6
"sp|Q64337-2|SQSTM_MOUSE","Sqstm1","Isoform 2 of Sequestosome-1 OS=Mus musculus GN=Sqstm1",8343.4,8280.5,11043.7,8797.2,15974,14944.6,23796.6,24202.4
"sp|Q3U1N2|SRBP2_MOUSE","Srebf2","Sterol regulatory element-binding protein 2 OS=Mus musculus GN=Srebf2 PE=1 SV=2",20785,19569.7,24171.8,26084.3,31096.1,31215.4,38298.2,37037.6
"sp|Q9CZ91|SRFB1_MOUSE","Srfbp1","Serum response factor-binding protein 1 OS=Mus musculus GN=Srfbp1 PE=1 SV=1",28037.1,25906.4,20253.9,40014.8,42642.9,37760.5,94065.7,94358.1
"sp|Q64674|SPEE_MOUSE","Srm","Spermidine synthase OS=Mus musculus GN=Srm PE=2 SV=1",99689.4,101796.2,107544,100287.5,141671.4,133189.2,223255.1,234604.4
"sp|P16254|SRP14_MOUSE","Srp14","Signal recognition particle 14 kDa protein OS=Mus musculus GN=Srp14 PE=1 SV=1",84261.6,78645.1,77242.2,101791.6,117101.9,118242.6,194906.2,194461.6
"tr|Q9D104|Q9D104_MOUSE","Srp19","Signal recognition particle 19 kDa protein OS=Mus musculus GN=Srp19 PE=2 SV=1",28175.3,27381.4,22270.3,33359.2,33470.5,33553,46917.9,50090.8
"sp|Q9DBG7|SRPR_MOUSE","Srpr","Signal recognition particle receptor subunit alpha OS=Mus musculus GN=Srpr PE=1 SV=1",99762.5,89927.8,78480.8,106435.6,116134.6,100147.3,171236.5,158242.1
"tr|F6T4M4|F6T4M4_MOUSE","Srrm1","Serine/arginine repetitive matrix protein 1 (Fragment) OS=Mus musculus GN=Srrm1 PE=4 SV=1",31858.5,32087.9,21610.6,25845.2,27819.8,28504,43018.7,42149.1
"sp|P32067|LA_MOUSE","Ssb","Lupus La protein homolog OS=Mus musculus GN=Ssb PE=1 SV=1",148786.5,130280.5,113239.7,176767.2,191889.4,179180.6,330146.8,326318.4
"sp|Q9JJ94|SSNA1_MOUSE","Ssna1","Sjoegren syndrome nuclear autoantigen 1 homolog OS=Mus musculus GN=Ssna1 PE=1 SV=1",21000.7,21075,20015.4,20101,22528.2,25167.9,29834.8,35711.2
"sp|P56873|SSA27_MOUSE","Sssca1","Sjoegren syndrome/scleroderma autoantigen 1 homolog OS=Mus musculus GN=Sssca1 PE=2 SV=1",5860.1,6048.9,6239.3,5518.1,9717.6,8629.2,14626,16314.3
"sp|Q9R2B6|SIA7D_MOUSE","St6galnac4","Alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase OS=Mus musculus GN=St6galnac4 PE=1 SV=1",20579.5,19955.8,20303.8,35723.1,50841.6,42502.9,80701.9,75439.2
"sp|Q99JV5|STAR4_MOUSE","Stard4","StAR-related lipid transfer protein 4 OS=Mus musculus GN=Stard4 PE=1 SV=1",28584.3,29375.9,30728.4,25735,40826,37926.9,56536.3,55737
"tr|Q80SX0|Q80SX0_MOUSE","Stard4","StAR-related lipid transfer protein 4 OS=Mus musculus GN=Stard4 PE=2 SV=1",30409.8,32108.2,33724.8,27755.7,41599.7,38359.4,55768.1,54084.7
"sp|Q9Z108|STAU1_MOUSE","Stau1","Double-stranded RNA-binding protein Staufen homolog 1 OS=Mus musculus GN=Stau1 PE=2 SV=1",39797.9,40377.4,24354.2,39517.7,58188.6,53387.6,87179.4,86276.8
"tr|A2A5S3|A2A5S3_MOUSE","Stau1","Double-stranded RNA-binding protein Staufen homolog 1 OS=Mus musculus GN=Stau1 PE=4 SV=1",42454.9,44556.6,28429,43469.2,61708.2,57919.8,89290.8,89888.1
"sp|Q9Z1Z2|STRAP_MOUSE","Strap","Serine-threonine kinase receptor-associated protein OS=Mus musculus GN=Strap PE=1 SV=2",122916.2,126252,135364.7,120583,161571,155004.2,225471.8,233799.7
"sp|Q9WUD1|CHIP_MOUSE","Stub1","STIP1 homology and U box-containing protein 1 OS=Mus musculus GN=Stub1 PE=1 SV=1",56080.7,57216.6,61707.3,58811.5,73646.3,71194.3,95150.9,97734.8
"sp|Q9D3G5|STX11_MOUSE","Stx11","Syntaxin-11 OS=Mus musculus GN=Stx11 PE=2 SV=1",9212.3,9577.1,7855.3,10295.6,10761.9,9911.6,14424.7,14152.6
"sp|Q8C341|SUCO_MOUSE","Suco","SUN domain-containing ossification factor OS=Mus musculus GN=Suco PE=1 SV=3",22077.2,21209.3,20091.6,22241.6,32775.9,33338.9,39926.6,36527.7
"sp|O35400|ST2B1_MOUSE","Sult2b1","Sulfotransferase family cytosolic 2B member 1 OS=Mus musculus GN=Sult2b1 PE=2 SV=2",7629.8,8366.9,7908.7,7879.1,9102.4,9456.5,13153.8,13770.5
"sp|P09926|SURF2_MOUSE","Surf2","Surfeit locus protein 2 OS=Mus musculus GN=Surf2 PE=2 SV=1",29367.2,27407.5,30215.8,31040.7,35207.3,32113.3,51227.9,54652.7
"sp|P70279|SURF6_MOUSE","Surf6","Surfeit locus protein 6 OS=Mus musculus GN=Surf6 PE=1 SV=1",131137.9,109996.2,102824.9,108429.2,130225.1,127082.2,195722.3,201920.4
"sp|Q8K3D3|SWI5_MOUSE","Swi5","DNA repair protein SWI5 homolog OS=Mus musculus GN=Swi5 PE=1 SV=1",34668.3,36805.4,41564,32014.2,50905.7,48674.1,89476,79512.1
"sp|Q8K3D3-2|SWI5_MOUSE","Swi5","Isoform 2 of DNA repair protein SWI5 homolog OS=Mus musculus GN=Swi5",36719.8,38123.2,42039.3,36865.2,52875.5,51666.6,93094.2,87265.9
"tr|V9GXX7|V9GXX7_MOUSE","Swi5","DNA repair protein SWI5 homolog (Fragment) OS=Mus musculus GN=Swi5 PE=4 SV=1",36719.8,38123.2,42039.3,36865.2,52875.5,51666.6,93094.2,87265.9
"sp|Q7TMK9|HNRPQ_MOUSE","Syncrip","Heterogeneous nuclear ribonucleoprotein Q OS=Mus musculus GN=Syncrip PE=1 SV=2",175012.8,166838.8,100693,169061.2,196056.2,195451.4,273078,283943.7
"sp|Q6NXN1|SZRD1_MOUSE","Szrd1","SUZ domain-containing protein 1 OS=Mus musculus GN=Szrd1 PE=1 SV=1",46226.3,45712.9,47466.9,51153.5,58171.5,55820,76220.9,74699.5
"sp|Q9JJG0|TACC2_MOUSE","Tacc2","Transforming acidic coiled-coil-containing protein 2 OS=Mus musculus GN=Tacc2 PE=1 SV=2",16343.9,19226.1,17054.1,16274.5,20581.1,20891.1,36351.9,43448.1
"sp|Q9JJG0-3|TACC2_MOUSE","Tacc2","Isoform 3 of Transforming acidic coiled-coil-containing protein 2 OS=Mus musculus GN=Tacc2",16847.4,19344,17710,16795.6,21033.5,21356.1,35415,40716.3
"sp|Q9D4V4|TAF1D_MOUSE","Taf1d","TATA box-binding protein-associated factor RNA polymerase I subunit D OS=Mus musculus GN=Taf1d PE=2 SV=2",15982.4,15698.9,19192.8,20273.6,23344.9,19556.6,32351.6,33804.4
"sp|Q9D4V4-3|TAF1D_MOUSE","Taf1d","Isoform 3 of TATA box-binding protein-associated factor RNA polymerase I subunit D OS=Mus musculus GN=Taf1d",10333.7,10116,12436,12277.5,14072.1,12398.9,18090.8,16933.3
"sp|Q3UKC1|TAXB1_MOUSE","Tax1bp1","Tax1-binding protein 1 homolog OS=Mus musculus GN=Tax1bp1 PE=1 SV=2",67121.4,65455.7,76980.5,71024.9,91903.2,96744.3,126144.7,137014.8
"sp|Q8C4J7|TBL3_MOUSE","Tbl3","Transducin beta-like protein 3 OS=Mus musculus GN=Tbl3 PE=2 SV=1",73916.4,69575.6,81466.8,68562.6,106485.3,100720.5,145528.9,145379.2
"sp|Q64336|TBR1_MOUSE","Tbr1","T-box brain protein 1 OS=Mus musculus GN=Tbr1 PE=1 SV=2",29949.2,31745.4,31610,35115.3,30172.5,29030,54135.6,51658.4
"sp|Q9JKD8|TBX21_MOUSE","Tbx21","T-box transcription factor TBX21 OS=Mus musculus GN=Tbx21 PE=1 SV=1",34506.4,35676,38076.6,34950.9,76757.9,70265.7,123122.5,125587.7
"sp|Q8CB77|ELOA1_MOUSE","Tceb3","Transcription elongation factor B polypeptide 3 OS=Mus musculus GN=Tceb3 PE=1 SV=3",16780.3,17492.3,13666.7,15892.7,17931.4,16453.7,26821.4,25997.1
"sp|Q61286|HTF4_MOUSE","Tcf12","Transcription factor 12 OS=Mus musculus GN=Tcf12 PE=1 SV=2",17714.4,17174.5,19090.1,17341.5,22372.1,21721.1,31583,29334.8
"sp|Q8R3L2|TCF25_MOUSE","Tcf25","Transcription factor 25 OS=Mus musculus GN=Tcf25 PE=1 SV=2",52697.1,52826.7,49939.4,53056.3,67349.3,66210.8,91046.3,94749
"sp|P15806|TFE2_MOUSE","Tcf3","Transcription factor E2-alpha OS=Mus musculus GN=Tcf3 PE=1 SV=2",24286.9,24768.1,26033,26530,22337.3,22074.3,42365.9,42106.8
"sp|P56581|TDG_MOUSE","Tdg","G/T mismatch-specific thymine DNA glycosylase OS=Mus musculus GN=Tdg PE=1 SV=2",14958.4,15612.8,9707.8,16212.9,26567.1,26257.3,52726.5,52346.1
"sp|Q9DC40|TELO2_MOUSE","Telo2","Telomere length regulation protein TEL2 homolog OS=Mus musculus GN=Telo2 PE=1 SV=2",32522.8,33039.2,34329.9,32873.7,37847.5,37952.7,58920,60410.3
"sp|Q3TUU5|TEX30_MOUSE","Tex30","Testis-expressed sequence 30 protein OS=Mus musculus GN=Tex30 PE=2 SV=1",78092,67337.3,76682.7,79689.5,96838.4,92267.4,129179.1,124890
"tr|Q9JIZ5|Q9JIZ5_MOUSE","Tfap4","Activator protein 4 OS=Mus musculus GN=Tfap4 PE=1 SV=1",37301.9,38997.2,42439,38946.5,47139.9,45591.6,72684.8,75475.6
"sp|Q3TL26|TFB2M_MOUSE","Tfb2m","Dimethyladenosine transferase 2, mitochondrial OS=Mus musculus GN=Tfb2m PE=2 SV=1",16328.2,17110.2,16361.4,15359.7,23079.6,20976.2,29733.4,31332.9
"sp|Q08639|TFDP1_MOUSE","Tfdp1","Transcription factor Dp-1 OS=Mus musculus GN=Tfdp1 PE=1 SV=1",40219,41698.8,39073.7,42022,49818.8,48284,78054.7,73528.5
"sp|Q62351|TFR1_MOUSE","Tfrc","Transferrin receptor protein 1 OS=Mus musculus GN=Tfrc PE=1 SV=1",92407.8,86399.9,92494.1,92273.9,338366.6,285316,542230.3,542832.8
"sp|P04202|TGFB1_MOUSE","Tgfb1","Transforming growth factor beta-1 OS=Mus musculus GN=Tgfb1 PE=1 SV=1",56823.4,58224.3,53208.9,58766.6,94975.6,87496.9,120834,118609.6
"sp|Q64729|TGFR1_MOUSE","Tgfbr1","TGF-beta receptor type-1 OS=Mus musculus GN=Tgfbr1 PE=1 SV=1",32690.8,37547.6,33873.9,35928.5,63321.3,62105.5,74660.7,78360.6
"sp|Q923W1|TGS1_MOUSE","Tgs1","Trimethylguanosine synthase OS=Mus musculus GN=Tgs1 PE=1 SV=2",39066.1,38443.4,44048.3,39277,61812.6,59678.8,84454.2,87966.7
"sp|A8C756|THADA_MOUSE","Thada","Thyroid adenoma-associated protein homolog OS=Mus musculus GN=Thada PE=2 SV=1",74785,75527.3,78280.1,74643.8,92378.6,83812.3,131971.9,130579.4
"sp|Q9WV96|T10B_MOUSE","Timm10b","Mitochondrial import inner membrane translocase subunit Tim10 B OS=Mus musculus GN=Timm10b PE=2 SV=1",23129.1,24093.7,27769,23436.8,30420.8,31937.4,42606.1,44063
"sp|Q9Z0V8|TI17A_MOUSE","Timm17a","Mitochondrial import inner membrane translocase subunit Tim17-A OS=Mus musculus GN=Timm17a PE=2 SV=1",13241.3,14273.3,15425.7,15180.5,42977.5,36819.1,71316,72051.7
"sp|Q9WTQ8|TIM23_MOUSE","Timm23","Mitochondrial import inner membrane translocase subunit Tim23 OS=Mus musculus GN=Timm23 PE=2 SV=1",25396.9,26485.3,23235.6,27298.7,42934.8,40083.5,62687.5,63680.4
"sp|Q91WA1|TIPIN_MOUSE","Tipin","TIMELESS-interacting protein OS=Mus musculus GN=Tipin PE=1 SV=2",29215.8,27284.6,37261.9,30262.3,36372.3,33027.4,54251.4,56380.9
"sp|Q9CR02|TMA16_MOUSE","Tma16","Translation machinery-associated protein 16 OS=Mus musculus GN=Tma16 PE=2 SV=1",55451.5,52159.3,48700.6,60880.8,73378.5,70307.1,127926,124123.8
"sp|O70472|TM131_MOUSE","Tmem131","Transmembrane protein 131 OS=Mus musculus GN=Tmem131 PE=2 SV=2",18106,15381.5,17257.1,18886.7,24532.9,24963,30396.4,31993.9
"sp|Q6PHN7|TM164_MOUSE","Tmem164","Transmembrane protein 164 OS=Mus musculus GN=Tmem164 PE=2 SV=1",20270.1,20455.8,24763.1,25212.9,26869.8,24080.9,45594.4,48922.2
"sp|Q5SYH2|TM199_MOUSE","Tmem199","Transmembrane protein 199 OS=Mus musculus GN=Tmem199 PE=2 SV=1",23673,25434.8,25254.8,25791.5,35880.9,34170.5,58031.7,60262.7
"sp|Q8CIV2|MBRL_MOUSE","Tmem259","Membralin OS=Mus musculus GN=Tmem259 PE=1 SV=2",11363.2,10509.2,14878.8,14745.8,15043.9,14763.5,19725.8,19903.8
"sp|Q9CR67|TMM33_MOUSE","Tmem33","Transmembrane protein 33 OS=Mus musculus GN=Tmem33 PE=2 SV=1",109991.7,107099.5,113713.3,117435.4,138764.7,133076.4,204270.3,210761.3
"sp|Q7TQE6|MACOI_MOUSE","Tmem57","Macoilin OS=Mus musculus GN=Tmem57 PE=1 SV=1",49044.7,42398.5,38281.1,41259.9,57632.3,54810.7,73137.2,77943
"sp|Q8BXN9|TM87A_MOUSE","Tmem87a","Transmembrane protein 87A OS=Mus musculus GN=Tmem87a PE=1 SV=1",56367,53213.2,54892.4,51059.4,65992.5,64732.9,86069.9,85629.2
"sp|Q8VD00|TMM97_MOUSE","Tmem97","Transmembrane protein 97 OS=Mus musculus GN=Tmem97 PE=2 SV=1",15823.5,14671.7,14029.4,18390.9,20732.5,19794,34632.4,35848.5
"sp|Q9QZM4|TR10B_MOUSE","Tnfrsf10b","Tumor necrosis factor receptor superfamily member 10B OS=Mus musculus GN=Tnfrsf10b PE=2 SV=3",11909.7,11518.5,10573.1,12319.5,28585.8,24974.5,32925.4,33445.6
"sp|O35714|TNR18_MOUSE","Tnfrsf18","Tumor necrosis factor receptor superfamily member 18 OS=Mus musculus GN=Tnfrsf18 PE=1 SV=1",17560.5,18031.3,18060.2,15547.6,20792.7,18905.7,31611.3,26093.1
"sp|P47741|TNR4_MOUSE","Tnfrsf4","Tumor necrosis factor receptor superfamily member 4 OS=Mus musculus GN=Tnfrsf4 PE=1 SV=1",9203,8745.5,11363.5,11908.1,16001.8,15863.7,27133,32323.8
"sp|O35235|TNF11_MOUSE","Tnfsf11","Tumor necrosis factor ligand superfamily member 11 OS=Mus musculus GN=Tnfsf11 PE=1 SV=2",19896.4,20674.8,38650.1,30741.5,122552.2,91008.9,162356.8,159731.4
"sp|P32972|TNFL8_MOUSE","Tnfsf8","Tumor necrosis factor ligand superfamily member 8 OS=Mus musculus GN=Tnfsf8 PE=2 SV=1",21230.3,19653.8,22656,19602.2,144924,113673,204997.1,227535.9
